Zeit;Kanal A
(ms);(mV)

-12,16749938;-1,48929600
-12,16249938;-0,74434050
-12,15749938;-0,74434050
-12,15249938;-1,11712600
-12,14749938;-0,93073320
-12,14249938;-1,67568900
-12,13749938;-0,55856290
-12,13249938;-0,37217020
-12,12749938;-1,11712600
-12,12249938;-0,74434050
-12,11749938;-1,11712600
-12,11249938;-0,55856290
-12,10749938;-0,37217020
-12,10249938;-0,93073320
-12,09749938;-0,55856290
-12,09249938;-1,11712600
-12,08749938;-1,11712600
-12,08249938;-1,30290300
-12,07749938;-1,30290300
-12,07249938;-1,30290300
-12,06749938;-0,74434050
-12,06249938;-1,30290300
-12,05749938;0,18577760
-12,05249938;-0,37217020
-12,04749938;-0,55856290
-12,04249938;-1,11712600
-12,03749938;-0,18577760
-12,03249938;-1,11712600
-12,02749938;-1,11712600
-12,02249938;-0,74434050
-12,01749938;-0,55856290
-12,01249938;-0,37217020
-12,00749938;-0,37217020
-12,00249938;-1,11712600
-11,99749938;-0,18577760
-11,99249938;-0,37217020
-11,98749938;-1,67568900
-11,98249938;-1,11712600
-11,97749938;0,00000000
-11,97249938;-0,93073320
-11,96749938;0,00000000
-11,96249938;-0,74434050
-11,95749938;-0,37217020
-11,95249938;0,00000000
-11,94749938;0,18577760
-11,94249938;-0,55856290
-11,93749938;-0,37217020
-11,93249938;0,00000000
-11,92749938;-0,74434050
-11,92249938;0,18577760
-11,91749938;0,55856290
-11,91249938;0,55856290
-11,90749938;0,55856290
-11,90249938;0,74434050
-11,89749938;0,93073320
-11,89249938;0,18577760
-11,88749938;1,11712600
-11,88249938;-0,93073320
-11,87749938;0,37217020
-11,87249938;0,18577760
-11,86749938;0,37217020
-11,86249938;-0,18577760
-11,85749938;0,37217020
-11,85249938;-0,37217020
-11,84749938;0,18577760
-11,84249938;0,18577760
-11,83749938;-0,37217020
-11,83249938;0,18577760
-11,82749938;0,18577760
-11,82249938;-0,55856290
-11,81749938;-1,11712600
-11,81249939;-0,74434050
-11,80749939;-0,55856290
-11,80249939;-1,11712600
-11,79749939;-0,93073320
-11,79249939;-0,74434050
-11,78749939;-0,74434050
-11,78249939;-0,74434050
-11,77749939;-1,67568900
-11,77249939;0,00000000
-11,76749939;-0,74434050
-11,76249939;-0,93073320
-11,75749939;-0,93073320
-11,75249939;-0,74434050
-11,74749939;-1,11712600
-11,74249939;-0,93073320
-11,73749939;-1,30290300
-11,73249939;-0,74434050
-11,72749939;-0,93073320
-11,72249939;-1,11712600
-11,71749939;-0,74434050
-11,71249939;-1,48929600
-11,70749939;-0,55856290
-11,70249939;-0,74434050
-11,69749939;-1,11712600
-11,69249939;-0,37217020
-11,68749939;-1,30290300
-11,68249939;-0,93073320
-11,67749939;-0,74434050
-11,67249939;0,00000000
-11,66749939;0,18577760
-11,66249939;-0,55856290
-11,65749939;-0,55856290
-11,65249939;0,18577760
-11,64749939;0,18577760
-11,64249939;0,00000000
-11,63749939;0,00000000
-11,63249939;0,00000000
-11,62749939;-0,37217020
-11,62249939;0,37217020
-11,61749939;1,86146600
-11,61249939;0,37217020
-11,60749939;0,74434050
-11,60249939;-0,37217020
-11,59749939;-0,55856290
-11,59249939;0,93073320
-11,58749939;0,93073320
-11,58249939;0,00000000
-11,57749939;-0,37217020
-11,57249939;-0,37217020
-11,56749939;-0,37217020
-11,56249939;-0,18577760
-11,55749939;-1,11712600
-11,55249939;-0,37217020
-11,54749939;-0,18577760
-11,54249939;-1,11712600
-11,53749939;-0,93073320
-11,53249939;-0,93073320
-11,52749939;-0,55856290
-11,52249939;-1,67568900
-11,51749939;-0,74434050
-11,51249939;-1,11712600
-11,50749939;0,00000000
-11,50249939;-0,93073320
-11,49749939;-1,30290300
-11,49249939;-1,30290300
-11,48749939;-0,74434050
-11,48249939;-0,74434050
-11,47749939;-0,74434050
-11,47249939;-1,30290300
-11,46749939;-1,11712600
-11,46249939;-1,48929600
-11,45749939;-1,11712600
-11,45249939;-0,55856290
-11,44749939;-0,74434050
-11,44249939;-0,93073320
-11,43749939;-0,37217020
-11,43249939;-0,37217020
-11,42749939;-0,55856290
-11,42249939;-0,74434050
-11,41749940;-0,74434050
-11,41249940;-0,18577760
-11,40749940;0,18577760
-11,40249940;-0,37217020
-11,39749940;0,18577760
-11,39249940;0,18577760
-11,38749940;0,18577760
-11,38249940;0,37217020
-11,37749940;-0,18577760
-11,37249940;0,55856290
-11,36749940;1,67568900
-11,36249940;0,93073320
-11,35749940;0,55856290
-11,35249940;-0,37217020
-11,34749940;0,55856290
-11,34249940;0,55856290
-11,33749940;0,93073320
-11,33249940;0,74434050
-11,32749940;1,48929600
-11,32249940;1,48929600
-11,31749940;1,11712600
-11,31249940;1,11712600
-11,30749940;0,93073320
-11,30249940;1,11712600
-11,29749940;1,48929600
-11,29249940;2,04785900
-11,28749940;0,74434050
-11,28249940;1,67568900
-11,27749940;1,30290300
-11,27249940;1,48929600
-11,26749940;1,48929600
-11,26249940;1,67568900
-11,25749940;2,79281500
-11,25249940;1,11712600
-11,24749940;1,86146600
-11,24249940;2,23425200
-11,23749940;2,23425200
-11,23249940;2,04785900
-11,22749940;2,97859200
-11,22249940;2,23425200
-11,21749940;1,86146600
-11,21249940;1,67568900
-11,20749940;2,04785900
-11,20249940;2,23425200
-11,19749940;2,23425200
-11,19249940;2,04785900
-11,18749940;2,04785900
-11,18249940;1,86146600
-11,17749940;1,11712600
-11,17249940;2,23425200
-11,16749940;1,86146600
-11,16249940;2,23425200
-11,15749940;2,04785900
-11,15249940;1,86146600
-11,14749940;1,48929600
-11,14249940;1,86146600
-11,13749940;1,86146600
-11,13249940;0,74434050
-11,12749940;0,93073320
-11,12249940;2,04785900
-11,11749940;1,48929600
-11,11249940;0,74434050
-11,10749940;1,11712600
-11,10249940;1,48929600
-11,09749940;0,55856290
-11,09249940;1,86146600
-11,08749940;0,93073320
-11,08249940;0,93073320
-11,07749940;0,93073320
-11,07249940;0,55856290
-11,06749940;0,18577760
-11,06249940;1,11712600
-11,05749940;0,93073320
-11,05249940;0,18577760
-11,04749940;0,18577760
-11,04249940;0,93073320
-11,03749940;0,18577760
-11,03249940;0,55856290
-11,02749940;0,55856290
-11,02249940;0,93073320
-11,01749941;0,00000000
-11,01249941;0,74434050
-11,00749941;0,74434050
-11,00249941;0,18577760
-10,99749941;0,55856290
-10,99249941;0,00000000
-10,98749941;0,55856290
-10,98249941;0,37217020
-10,97749941;-0,74434050
-10,97249941;0,93073320
-10,96749941;0,37217020
-10,96249941;0,18577760
-10,95749941;0,18577760
-10,95249941;0,55856290
-10,94749941;0,55856290
-10,94249941;0,74434050
-10,93749941;0,93073320
-10,93249941;0,55856290
-10,92749941;1,11712600
-10,92249941;1,30290300
-10,91749941;1,67568900
-10,91249941;1,11712600
-10,90749941;1,67568900
-10,90249941;1,11712600
-10,89749941;1,11712600
-10,89249941;1,48929600
-10,88749941;1,86146600
-10,88249941;1,86146600
-10,87749941;1,11712600
-10,87249941;0,93073320
-10,86749941;1,30290300
-10,86249941;0,93073320
-10,85749941;0,93073320
-10,85249941;0,18577760
-10,84749941;0,55856290
-10,84249941;0,55856290
-10,83749941;0,74434050
-10,83249941;0,37217020
-10,82749941;0,74434050
-10,82249941;0,18577760
-10,81749941;0,00000000
-10,81249941;-0,37217020
-10,80749941;0,18577760
-10,80249941;0,55856290
-10,79749941;-0,18577760
-10,79249941;-0,74434050
-10,78749941;-0,18577760
-10,78249941;-0,37217020
-10,77749941;-0,37217020
-10,77249941;-0,93073320
-10,76749941;-0,37217020
-10,76249941;-0,37217020
-10,75749941;-0,74434050
-10,75249941;-0,74434050
-10,74749941;-0,37217020
-10,74249941;-0,37217020
-10,73749941;-0,18577760
-10,73249941;-0,55856290
-10,72749941;-0,74434050
-10,72249941;-0,74434050
-10,71749941;-0,74434050
-10,71249941;-0,37217020
-10,70749941;-0,37217020
-10,70249941;-0,93073320
-10,69749941;0,18577760
-10,69249941;-0,55856290
-10,68749941;-0,74434050
-10,68249941;0,00000000
-10,67749941;-0,37217020
-10,67249941;-0,74434050
-10,66749941;-0,37217020
-10,66249941;-0,37217020
-10,65749941;0,18577760
-10,65249941;-0,74434050
-10,64749941;0,00000000
-10,64249941;-0,37217020
-10,63749941;-0,18577760
-10,63249941;0,00000000
-10,62749941;-0,37217020
-10,62249942;0,18577760
-10,61749942;0,37217020
-10,61249942;-0,18577760
-10,60749942;-0,37217020
-10,60249942;0,00000000
-10,59749942;0,00000000
-10,59249942;-0,18577760
-10,58749942;0,00000000
-10,58249942;-0,37217020
-10,57749942;0,18577760
-10,57249942;0,00000000
-10,56749942;0,00000000
-10,56249942;-0,37217020
-10,55749942;-0,37217020
-10,55249942;0,00000000
-10,54749942;0,55856290
-10,54249942;-0,18577760
-10,53749942;1,11712600
-10,53249942;-0,37217020
-10,52749942;0,18577760
-10,52249942;0,18577760
-10,51749942;0,93073320
-10,51249942;0,55856290
-10,50749942;1,11712600
-10,50249942;0,93073320
-10,49749942;1,11712600
-10,49249942;0,93073320
-10,48749942;0,37217020
-10,48249942;0,93073320
-10,47749942;0,74434050
-10,47249942;0,55856290
-10,46749942;0,18577760
-10,46249942;1,11712600
-10,45749942;1,11712600
-10,45249942;1,11712600
-10,44749942;0,55856290
-10,44249942;0,93073320
-10,43749942;0,55856290
-10,43249942;0,93073320
-10,42749942;0,00000000
-10,42249942;0,55856290
-10,41749942;0,55856290
-10,41249942;0,93073320
-10,40749942;0,18577760
-10,40249942;0,93073320
-10,39749942;0,18577760
-10,39249942;0,18577760
-10,38749942;-0,18577760
-10,38249942;0,74434050
-10,37749942;1,48929600
-10,37249942;0,18577760
-10,36749942;-0,37217020
-10,36249942;-0,74434050
-10,35749942;0,18577760
-10,35249942;0,18577760
-10,34749942;0,18577760
-10,34249942;0,00000000
-10,33749942;-0,18577760
-10,33249942;0,00000000
-10,32749942;-0,37217020
-10,32249942;-0,18577760
-10,31749942;-0,93073320
-10,31249942;-0,18577760
-10,30749942;-0,37217020
-10,30249942;0,74434050
-10,29749942;0,00000000
-10,29249942;0,93073320
-10,28749942;0,00000000
-10,28249942;0,00000000
-10,27749942;0,37217020
-10,27249942;0,74434050
-10,26749942;0,37217020
-10,26249942;0,55856290
-10,25749942;0,00000000
-10,25249942;0,55856290
-10,24749942;0,37217020
-10,24249942;0,74434050
-10,23749942;0,55856290
-10,23249942;0,18577760
-10,22749943;0,55856290
-10,22249943;0,00000000
-10,21749943;0,37217020
-10,21249943;0,93073320
-10,20749943;-0,37217020
-10,20249943;0,00000000
-10,19749943;0,37217020
-10,19249943;-0,37217020
-10,18749943;-0,74434050
-10,18249943;-0,55856290
-10,17749943;-0,18577760
-10,17249943;0,37217020
-10,16749943;-0,37217020
-10,16249943;-0,93073320
-10,15749943;-0,37217020
-10,15249943;-0,18577760
-10,14749943;-0,37217020
-10,14249943;-0,55856290
-10,13749943;0,55856290
-10,13249943;0,18577760
-10,12749943;-0,55856290
-10,12249943;-0,55856290
-10,11749943;-0,55856290
-10,11249943;0,00000000
-10,10749943;0,00000000
-10,10249943;-1,11712600
-10,09749943;-0,37217020
-10,09249943;-0,18577760
-10,08749943;-0,74434050
-10,08249943;-1,30290300
-10,07749943;0,00000000
-10,07249943;-0,37217020
-10,06749943;-0,55856290
-10,06249943;-0,18577760
-10,05749943;-0,18577760
-10,05249943;-0,55856290
-10,04749943;-0,74434050
-10,04249943;-0,37217020
-10,03749943;0,00000000
-10,03249943;-0,37217020
-10,02749943;0,18577760
-10,02249943;-0,93073320
-10,01749943;-0,37217020
-10,01249943;0,55856290
-10,00749943;0,00000000
-10,00249943;-0,37217020
-9,99749943;-0,74434050
-9,99249943;0,00000000
-9,98749943;-0,37217020
-9,98249943;-0,74434050
-9,97749943;0,18577760
-9,97249943;0,55856290
-9,96749943;0,18577760
-9,96249943;0,00000000
-9,95749943;0,00000000
-9,95249943;0,00000000
-9,94749943;-0,18577760
-9,94249943;-0,18577760
-9,93749943;0,18577760
-9,93249943;0,55856290
-9,92749943;1,11712600
-9,92249943;0,18577760
-9,91749943;0,00000000
-9,91249943;0,18577760
-9,90749943;-0,74434050
-9,90249943;0,00000000
-9,89749943;0,18577760
-9,89249943;0,00000000
-9,88749943;0,37217020
-9,88249943;0,18577760
-9,87749943;-0,37217020
-9,87249943;0,55856290
-9,86749943;0,00000000
-9,86249943;0,55856290
-9,85749943;-1,11712600
-9,85249943;-0,18577760
-9,84749943;0,00000000
-9,84249943;0,18577760
-9,83749943;0,00000000
-9,83249944;0,18577760
-9,82749944;0,00000000
-9,82249944;0,55856290
-9,81749944;-0,37217020
-9,81249944;0,37217020
-9,80749944;0,93073320
-9,80249944;0,55856290
-9,79749944;0,00000000
-9,79249944;0,37217020
-9,78749944;0,00000000
-9,78249944;-0,18577760
-9,77749944;0,18577760
-9,77249944;0,18577760
-9,76749944;0,37217020
-9,76249944;0,18577760
-9,75749944;0,55856290
-9,75249944;0,55856290
-9,74749944;0,93073320
-9,74249944;0,55856290
-9,73749944;0,55856290
-9,73249944;0,93073320
-9,72749944;0,55856290
-9,72249944;0,37217020
-9,71749944;0,55856290
-9,71249944;1,11712600
-9,70749944;0,55856290
-9,70249944;0,55856290
-9,69749944;0,37217020
-9,69249944;0,74434050
-9,68749944;0,93073320
-9,68249944;0,37217020
-9,67749944;0,18577760
-9,67249944;0,93073320
-9,66749944;1,11712600
-9,66249944;1,11712600
-9,65749944;1,11712600
-9,65249944;1,11712600
-9,64749944;1,11712600
-9,64249944;1,11712600
-9,63749944;1,86146600
-9,63249944;1,67568900
-9,62749944;0,93073320
-9,62249944;1,67568900
-9,61749944;1,11712600
-9,61249944;1,48929600
-9,60749944;1,48929600
-9,60249944;0,93073320
-9,59749944;1,11712600
-9,59249944;1,48929600
-9,58749944;1,86146600
-9,58249944;1,30290300
-9,57749944;1,67568900
-9,57249944;1,30290300
-9,56749944;1,48929600
-9,56249944;1,86146600
-9,55749944;1,30290300
-9,55249944;1,48929600
-9,54749944;1,30290300
-9,54249944;2,04785900
-9,53749944;1,30290300
-9,53249944;1,48929600
-9,52749944;2,04785900
-9,52249944;1,48929600
-9,51749944;1,48929600
-9,51249944;2,04785900
-9,50749944;2,42002900
-9,50249944;2,04785900
-9,49749944;1,67568900
-9,49249944;1,48929600
-9,48749944;1,86146600
-9,48249944;1,86146600
-9,47749944;2,04785900
-9,47249944;2,23425200
-9,46749944;2,04785900
-9,46249944;1,48929600
-9,45749944;1,11712600
-9,45249944;1,48929600
-9,44749944;1,67568900
-9,44249944;1,48929600
-9,43749945;0,93073320
-9,43249945;0,74434050
-9,42749945;1,67568900
-9,42249945;1,11712600
-9,41749945;1,11712600
-9,41249945;1,11712600
-9,40749945;1,11712600
-9,40249945;0,74434050
-9,39749945;0,55856290
-9,39249945;0,93073320
-9,38749945;1,11712600
-9,38249945;0,93073320
-9,37749945;1,11712600
-9,37249945;1,48929600
-9,36749945;1,48929600
-9,36249945;0,18577760
-9,35749945;0,93073320
-9,35249945;0,93073320
-9,34749945;0,93073320
-9,34249945;0,74434050
-9,33749945;0,74434050
-9,33249945;1,11712600
-9,32749945;0,55856290
-9,32249945;0,93073320
-9,31749945;0,37217020
-9,31249945;1,11712600
-9,30749945;1,48929600
-9,30249945;1,30290300
-9,29749945;0,55856290
-9,29249945;1,11712600
-9,28749945;1,67568900
-9,28249945;1,11712600
-9,27749945;1,67568900
-9,27249945;1,67568900
-9,26749945;1,11712600
-9,26249945;0,74434050
-9,25749945;1,30290300
-9,25249945;0,93073320
-9,24749945;1,67568900
-9,24249945;1,48929600
-9,23749945;1,48929600
-9,23249945;1,11712600
-9,22749945;1,67568900
-9,22249945;0,93073320
-9,21749945;2,04785900
-9,21249945;1,48929600
-9,20749945;1,67568900
-9,20249945;2,04785900
-9,19749945;1,11712600
-9,19249945;1,67568900
-9,18749945;1,11712600
-9,18249945;1,30290300
-9,17749945;0,74434050
-9,17249945;1,86146600
-9,16749945;2,04785900
-9,16249945;1,67568900
-9,15749945;0,74434050
-9,15249945;0,55856290
-9,14749945;1,30290300
-9,14249945;1,48929600
-9,13749945;1,30290300
-9,13249945;0,37217020
-9,12749945;1,48929600
-9,12249945;1,48929600
-9,11749945;0,93073320
-9,11249945;1,30290300
-9,10749945;0,93073320
-9,10249945;1,11712600
-9,09749945;1,11712600
-9,09249945;1,11712600
-9,08749945;0,93073320
-9,08249945;0,74434050
-9,07749945;0,74434050
-9,07249945;0,55856290
-9,06749945;0,74434050
-9,06249945;1,86146600
-9,05749945;1,11712600
-9,05249945;0,55856290
-9,04749945;0,93073320
-9,04249945;1,30290300
-9,03749946;1,48929600
-9,03249946;1,11712600
-9,02749946;0,37217020
-9,02249946;1,86146600
-9,01749946;2,04785900
-9,01249946;0,74434050
-9,00749946;0,18577760
-9,00249946;1,48929600
-8,99749946;1,11712600
-8,99249946;1,11712600
-8,98749946;1,11712600
-8,98249946;1,11712600
-8,97749946;0,93073320
-8,97249946;0,55856290
-8,96749946;0,55856290
-8,96249946;0,93073320
-8,95749946;0,93073320
-8,95249946;1,11712600
-8,94749946;0,74434050
-8,94249946;0,18577760
-8,93749946;0,37217020
-8,93249946;0,18577760
-8,92749946;0,18577760
-8,92249946;0,37217020
-8,91749946;0,93073320
-8,91249946;0,55856290
-8,90749946;0,74434050
-8,90249946;0,55856290
-8,89749946;0,55856290
-8,89249946;0,37217020
-8,88749946;0,00000000
-8,88249946;0,18577760
-8,87749946;1,67568900
-8,87249946;0,00000000
-8,86749946;-0,18577760
-8,86249946;0,55856290
-8,85749946;0,18577760
-8,85249946;-0,37217020
-8,84749946;0,18577760
-8,84249946;0,93073320
-8,83749946;-0,74434050
-8,83249946;1,11712600
-8,82749946;0,74434050
-8,82249946;0,93073320
-8,81749946;0,93073320
-8,81249946;0,18577760
-8,80749946;-0,18577760
-8,80249946;0,37217020
-8,79749946;0,37217020
-8,79249946;0,18577760
-8,78749946;0,00000000
-8,78249946;0,93073320
-8,77749946;0,00000000
-8,77249946;0,00000000
-8,76749946;0,93073320
-8,76249946;-0,74434050
-8,75749946;-0,18577760
-8,75249946;-0,18577760
-8,74749946;0,00000000
-8,74249946;0,00000000
-8,73749946;0,55856290
-8,73249946;-0,37217020
-8,72749946;0,00000000
-8,72249946;0,00000000
-8,71749946;-0,37217020
-8,71249946;-0,37217020
-8,70749946;0,00000000
-8,70249946;-0,18577760
-8,69749946;-0,55856290
-8,69249946;0,55856290
-8,68749946;-0,37217020
-8,68249946;-1,30290300
-8,67749946;0,00000000
-8,67249946;-0,55856290
-8,66749946;-0,37217020
-8,66249946;0,18577760
-8,65749946;0,37217020
-8,65249946;-0,55856290
-8,64749946;-0,74434050
-8,64249947;-0,37217020
-8,63749947;-0,74434050
-8,63249947;-0,74434050
-8,62749947;-1,11712600
-8,62249947;-1,11712600
-8,61749947;-0,37217020
-8,61249947;-1,30290300
-8,60749947;-0,55856290
-8,60249947;-0,74434050
-8,59749947;-0,93073320
-8,59249947;-0,74434050
-8,58749947;-1,30290300
-8,58249947;-0,74434050
-8,57749947;-1,11712600
-8,57249947;-0,74434050
-8,56749947;-1,30290300
-8,56249947;-1,67568900
-8,55749947;-1,11712600
-8,55249947;-1,30290300
-8,54749947;-1,67568900
-8,54249947;-1,11712600
-8,53749947;-0,55856290
-8,53249947;-1,30290300
-8,52749947;-1,11712600
-8,52249947;-1,67568900
-8,51749947;1,67568900
-8,51249947;0,00000000
-8,50749947;-0,74434050
-8,50249947;-0,37217020
-8,49749947;0,18577760
-8,49249947;0,00000000
-8,48749947;0,55856290
-8,48249947;0,00000000
-8,47749947;0,18577760
-8,47249947;-0,55856290
-8,46749947;-1,11712600
-8,46249947;0,55856290
-8,45749947;0,55856290
-8,45249947;-0,37217020
-8,44749947;0,00000000
-8,44249947;-1,11712600
-8,43749947;0,00000000
-8,43249947;-0,18577760
-8,42749947;-1,11712600
-8,42249947;-0,74434050
-8,41749947;-0,55856290
-8,41249947;-1,30290300
-8,40749947;-2,04785900
-8,40249947;-1,67568900
-8,39749947;-1,67568900
-8,39249947;-1,67568900
-8,38749947;-2,04785900
-8,38249947;-1,67568900
-8,37749947;-2,04785900
-8,37249947;-1,67568900
-8,36749947;-2,42002900
-8,36249947;-2,42002900
-8,35749947;-1,67568900
-8,35249947;-2,23425200
-8,34749947;-2,23425200
-8,34249947;-2,04785900
-8,33749947;-2,60642200
-8,33249947;-0,74434050
-8,32749947;-2,60642200
-8,32249947;-2,04785900
-8,31749947;-2,04785900
-8,31249947;-2,42002900
-8,30749947;-2,97859200
-8,30249947;-2,23425200
-8,29749947;-1,48929600
-8,29249947;-2,04785900
-8,28749947;-2,23425200
-8,28249947;-2,42002900
-8,27749947;-2,23425200
-8,27249947;-2,42002900
-8,26749947;-0,74434050
-8,26249947;-2,04785900
-8,25749947;-2,42002900
-8,25249947;-2,04785900
-8,24749948;-2,60642200
-8,24249948;-2,60642200
-8,23749948;-2,60642200
-8,23249948;-2,23425200
-8,22749948;-2,04785900
-8,22249948;-2,23425200
-8,21749948;-1,67568900
-8,21249948;-1,86146600
-8,20749948;-1,30290300
-8,20249948;-1,86146600
-8,19749948;-2,42002900
-8,19249948;-1,86146600
-8,18749948;-2,04785900
-8,18249948;-2,04785900
-8,17749948;-1,67568900
-8,17249948;-1,30290300
-8,16749948;-1,67568900
-8,16249948;-1,30290300
-8,15749948;-2,42002900
-8,15249948;-1,11712600
-8,14749948;-2,04785900
-8,14249948;-1,11712600
-8,13749948;-1,30290300
-8,13249948;-0,74434050
-8,12749948;-0,74434050
-8,12249948;-1,11712600
-8,11749948;-1,11712600
-8,11249948;-0,18577760
-8,10749948;-0,37217020
-8,10249948;-1,48929600
-8,09749948;-0,74434050
-8,09249948;-0,18577760
-8,08749948;-1,11712600
-8,08249948;-0,37217020
-8,07749948;0,55856290
-8,07249948;0,00000000
-8,06749948;-0,18577760
-8,06249948;0,00000000
-8,05749948;-0,18577760
-8,05249948;-0,37217020
-8,04749948;-0,74434050
-8,04249948;-0,55856290
-8,03749948;-0,55856290
-8,03249948;-0,18577760
-8,02749948;-0,55856290
-8,02249948;-0,18577760
-8,01749948;0,00000000
-8,01249948;0,18577760
-8,00749948;-0,74434050
-8,00249948;-1,11712600
-7,99749948;-0,74434050
-7,99249948;-0,93073320
-7,98749948;-0,18577760
-7,98249948;-1,67568900
-7,97749948;-0,93073320
-7,97249948;-1,11712600
-7,96749948;-1,11712600
-7,96249948;-1,11712600
-7,95749948;-1,48929600
-7,95249948;-0,55856290
-7,94749948;-0,74434050
-7,94249948;-1,30290300
-7,93749948;-1,86146600
-7,93249948;-3,16498500
-7,92749948;-1,67568900
-7,92249948;-1,86146600
-7,91749948;-2,42002900
-7,91249948;-1,48929600
-7,90749948;-1,67568900
-7,90249948;-1,67568900
-7,89749948;-1,67568900
-7,89249948;-1,48929600
-7,88749948;-1,30290300
-7,88249948;-1,30290300
-7,87749948;-1,48929600
-7,87249948;-1,48929600
-7,86749948;-0,37217020
-7,86249948;-0,55856290
-7,85749948;-1,11712600
-7,85249949;-1,30290300
-7,84749949;-0,93073320
-7,84249949;-1,30290300
-7,83749949;-0,93073320
-7,83249949;-1,11712600
-7,82749949;-0,55856290
-7,82249949;-0,74434050
-7,81749949;-1,11712600
-7,81249949;-0,93073320
-7,80749949;0,00000000
-7,80249949;-0,37217020
-7,79749949;-1,11712600
-7,79249949;-0,74434050
-7,78749949;-1,11712600
-7,78249949;-1,67568900
-7,77749949;-1,11712600
-7,77249949;-0,74434050
-7,76749949;-1,48929600
-7,76249949;-0,37217020
-7,75749949;-1,30290300
-7,75249949;-1,30290300
-7,74749949;-0,55856290
-7,74249949;-0,18577760
-7,73749949;-0,93073320
-7,73249949;-0,55856290
-7,72749949;-1,30290300
-7,72249949;-0,55856290
-7,71749949;-1,67568900
-7,71249949;-0,74434050
-7,70749949;-0,37217020
-7,70249949;-1,30290300
-7,69749949;-0,93073320
-7,69249949;-0,37217020
-7,68749949;-0,74434050
-7,68249949;-0,93073320
-7,67749949;-1,48929600
-7,67249949;-0,18577760
-7,66749949;-0,37217020
-7,66249949;-0,74434050
-7,65749949;-0,93073320
-7,65249949;-0,74434050
-7,64749949;-1,11712600
-7,64249949;-1,11712600
-7,63749949;-0,93073320
-7,63249949;-1,11712600
-7,62749949;-0,37217020
-7,62249949;-1,30290300
-7,61749949;-1,11712600
-7,61249949;-0,74434050
-7,60749949;-0,37217020
-7,60249949;-1,11712600
-7,59749949;-1,11712600
-7,59249949;-1,67568900
-7,58749949;-0,55856290
-7,58249949;-0,74434050
-7,57749949;-1,11712600
-7,57249949;-1,11712600
-7,56749949;-1,11712600
-7,56249949;-0,55856290
-7,55749949;-0,74434050
-7,55249949;-0,74434050
-7,54749949;-1,11712600
-7,54249949;-1,11712600
-7,53749949;-2,04785900
-7,53249949;-0,74434050
-7,52749949;-1,11712600
-7,52249949;-1,30290300
-7,51749949;-1,48929600
-7,51249949;-1,30290300
-7,50749949;-0,74434050
-7,50249949;-0,37217020
-7,49749949;-1,30290300
-7,49249949;-1,30290300
-7,48749949;-1,11712600
-7,48249949;-0,74434050
-7,47749949;-1,11712600
-7,47249949;-0,37217020
-7,46749949;-0,74434050
-7,46249949;-0,74434050
-7,45749950;-1,30290300
-7,45249950;0,18577760
-7,44749950;-0,18577760
-7,44249950;-0,55856290
-7,43749950;-0,74434050
-7,43249950;-0,55856290
-7,42749950;-0,18577760
-7,42249950;0,55856290
-7,41749950;0,00000000
-7,41249950;-0,18577760
-7,40749950;0,00000000
-7,40249950;0,18577760
-7,39749950;0,55856290
-7,39249950;-0,37217020
-7,38749950;0,18577760
-7,38249950;0,37217020
-7,37749950;-0,74434050
-7,37249950;-0,18577760
-7,36749950;-0,37217020
-7,36249950;0,18577760
-7,35749950;-0,74434050
-7,35249950;-0,18577760
-7,34749950;0,74434050
-7,34249950;0,18577760
-7,33749950;-0,18577760
-7,33249950;0,37217020
-7,32749950;0,18577760
-7,32249950;0,74434050
-7,31749950;0,18577760
-7,31249950;0,55856290
-7,30749950;0,74434050
-7,30249950;1,11712600
-7,29749950;0,55856290
-7,29249950;0,18577760
-7,28749950;1,48929600
-7,28249950;0,37217020
-7,27749950;0,18577760
-7,27249950;0,18577760
-7,26749950;1,11712600
-7,26249950;1,30290300
-7,25749950;-0,37217020
-7,25249950;0,93073320
-7,24749950;1,30290300
-7,24249950;1,11712600
-7,23749950;0,93073320
-7,23249950;1,11712600
-7,22749950;1,11712600
-7,22249950;1,11712600
-7,21749950;1,48929600
-7,21249950;1,67568900
-7,20749950;1,67568900
-7,20249950;1,30290300
-7,19749950;1,86146600
-7,19249950;1,67568900
-7,18749950;1,86146600
-7,18249950;1,86146600
-7,17749950;2,04785900
-7,17249950;1,48929600
-7,16749950;1,86146600
-7,16249950;2,42002900
-7,15749950;1,86146600
-7,15249950;1,48929600
-7,14749950;2,04785900
-7,14249950;2,04785900
-7,13749950;2,42002900
-7,13249950;2,23425200
-7,12749950;2,79281500
-7,12249950;2,79281500
-7,11749950;2,79281500
-7,11249950;2,42002900
-7,10749950;2,97859200
-7,10249950;2,97859200
-7,09749950;2,60642200
-7,09249950;3,16498500
-7,08749950;3,35137800
-7,08249950;4,09571800
-7,07749950;2,97859200
-7,07249950;2,79281500
-7,06749950;3,16498500
-7,06249951;3,16498500
-7,05749951;2,60642200
-7,05249951;3,35137800
-7,04749951;2,60642200
-7,04249951;2,79281500
-7,03749951;2,04785900
-7,03249951;2,79281500
-7,02749951;2,60642200
-7,02249951;2,79281500
-7,01749951;2,79281500
-7,01249951;2,97859200
-7,00749951;2,42002900
-7,00249951;2,60642200
-6,99749951;2,79281500
-6,99249951;1,30290300
-6,98749951;2,23425200
-6,98249951;2,42002900
-6,97749951;2,97859200
-6,97249951;1,86146600
