Zeit;Kanal A
0,32051199;1,33618400
0,32301599;1,33618400
0,32551999;1,33618400
0,32802399;1,33618400
0,33052799;1,33618400
0,33303199;1,33618400
0,33553599;1,33618400
0,33803999;1,33618400
0,34054399;1,33618400
0,34304799;1,33618400
0,34555199;1,33618400
0,34805599;1,33618400
0,35055999;1,33618400
0,35306399;1,33618400
0,35556799;1,33618400
0,35807198;1,33618400
0,36057598;1,33618400
0,36307998;1,31760600
0,36558398;1,33618400
0,36808798;1,33618400
0,37059198;1,33618400
0,37309598;1,33618400
0,37559998;1,33618400
0,37810398;1,33618400
0,38060798;1,33618400
0,38311198;1,33618400
0,38561598;1,33618400
0,38811998;1,33618400
0,39062398;1,31760600
0,39312798;1,33618400
0,39563198;1,33618400
0,39813598;1,33618400
0,40063998;1,33618400
0,40314398;1,33618400
0,40564798;1,33618400
0,40815198;1,33618400
0,41065598;1,33618400
0,41315998;1,33618400
0,41566398;1,33618400
0,41816798;1,33618400
0,42067198;1,33618400
0,42317598;1,33618400
0,42567998;1,33618400
0,42818398;1,33618400
0,43068798;1,33618400
0,43319198;1,33618400
0,43569598;1,33618400
0,43819998;1,33618400
0,44070398;1,33618400
0,44320798;1,33618400
0,44571198;1,33618400
0,44821598;1,33618400
0,45071998;1,33618400
0,45322398;1,33618400
0,45572798;1,33618400
0,45823198;1,33618400
0,46073598;1,33618400
0,46323998;1,33618400
0,46574398;1,33618400
0,46824798;1,33618400
0,47075198;1,33618400
0,47325598;1,33618400
0,47575998;1,33618400
0,47826398;1,35476100
0,48076798;1,33618400
0,48327198;1,33618400
0,48577598;1,33618400
0,48827998;1,33618400
0,49078398;1,33618400
0,49328798;1,35476100
0,49579198;1,33618400
0,49829598;1,33618400
0,50079998;1,33618400
0,50330398;1,33618400
0,50580798;1,33618400
0,50831198;1,33618400
0,51081598;1,33618400
0,51331998;1,33618400
0,51582398;1,33618400
0,51832798;1,33618400
0,52083198;1,33618400
0,52333598;1,33618400
0,52583998;1,33618400
0,52834398;1,33618400
0,53084798;1,33618400
0,53335198;1,33618400
0,53585598;1,33618400
0,53835998;1,33618400
0,54086398;1,33618400
0,54336798;1,33618400
0,54587198;1,35476100
0,54837598;1,33618400
0,55087998;1,33618400
0,55338398;1,33618400
0,55588798;1,33618400
0,55839198;1,33618400
0,56089598;1,33618400
0,56339998;1,35476100
0,56590398;1,33618400
0,56840798;1,33618400
0,57091198;1,33618400
0,57341598;1,33618400
0,57591998;1,33618400
0,57842398;1,33618400
0,58092798;1,33618400
0,58343198;1,33618400
0,58593598;1,33618400
0,58843998;1,33618400
0,59094398;1,33618400
0,59344798;1,33618400
0,59595197;1,33618400
0,59845597;1,33618400
0,60095997;1,33618400
0,60346397;1,33618400
0,60596797;1,33618400
0,60847197;1,33618400
0,61097597;1,33618400
0,61347997;1,33618400
0,61598397;1,35476100
0,61848797;1,33618400
0,62099197;1,33618400
0,62349597;1,33618400
0,62599997;1,33618400
0,62850397;1,33618400
0,63100797;1,33618400
0,63351197;1,33618400
0,63601597;1,33618400
0,63851997;1,33618400
0,64102397;1,33618400
0,64352797;1,33618400
0,64603197;1,33618400
0,64853597;1,33618400
0,65103997;1,33618400
0,65354397;1,33618400
0,65604797;1,35476100
0,65855197;1,33618400
0,66105597;1,35476100
0,66355997;1,33618400
0,66606397;1,33618400
0,66856797;1,33618400
0,67107197;1,33618400
0,67357597;1,33618400
0,67607997;1,33618400
0,67858397;1,33618400
0,68108797;1,33618400
0,68359197;1,33618400
0,68609597;1,33618400
0,68859997;1,33618400
0,69110397;1,33618400
0,69360797;1,33618400
0,69611197;1,33618400
0,69861597;1,33618400
0,70111997;1,33618400
0,70362397;1,35476100
0,70612797;1,33618400
0,70863197;1,33618400
0,71113597;1,33618400
0,71363997;1,33618400
0,71614397;1,33618400
0,71864797;1,33618400
0,72115197;1,33618400
0,72365597;1,33618400
0,72615997;1,33618400
0,72866397;1,33618400
0,73116797;1,33618400
0,73367197;1,33618400
0,73617597;1,33618400
0,73867997;1,33618400
0,74118397;1,33618400
0,74368797;1,33618400
0,74619197;1,33618400
0,74869597;1,33618400
0,75119997;1,33618400
0,75370397;1,33618400
0,75620797;1,35476100
0,75871197;1,33618400
0,76121597;1,33618400
0,76371997;1,33618400
0,76622397;1,33618400
0,76872797;1,33618400
0,77123197;1,35476100
0,77373597;1,33618400
0,77623997;1,33618400
0,77874397;1,33618400
0,78124797;1,33618400
0,78375197;1,33618400
0,78625597;1,33618400
0,78875997;1,33618400
0,79126397;1,33618400
0,79376797;1,33618400
0,79627197;1,33618400
0,79877597;1,33618400
0,80127997;1,33618400
0,80378397;1,33618400
0,80628797;1,33618400
0,80879197;1,33618400
0,81129597;1,33618400
0,81379997;1,33618400
0,81630397;1,33618400
0,81880797;1,33618400
0,82131197;1,33618400
0,82381597;1,33618400
0,82631997;1,33618400
0,82882397;1,33618400
0,83132796;1,33618400
0,83383196;1,33618400
0,83633596;1,33618400
0,83883996;1,33618400
0,84134396;1,33618400
0,84384796;1,33618400
0,84635196;1,33618400
0,84885596;1,35476100
0,85135996;1,33618400
0,85386396;1,33618400
0,85636796;1,33618400
0,85887196;1,33618400
0,86137596;1,33618400
0,86387996;1,33618400
0,86638396;1,33618400
0,86888796;1,33618400
0,87139196;1,33618400
0,87389596;1,33618400
0,87639996;1,33618400
0,87890396;1,33618400
0,88140796;1,33618400
0,88391196;1,33618400
0,88641596;1,33618400
0,88891996;1,33618400
0,89142396;1,33618400
0,89392796;1,33618400
0,89643196;1,33618400
0,89893596;1,33618400
0,90143996;1,35476100
0,90394396;1,33618400
0,90644796;1,33618400
0,90895196;1,33618400
0,91145596;1,33618400
0,91395996;1,33618400
0,91646396;1,35476100
0,91896796;1,35476100
0,92147196;1,33618400
0,92397596;1,33618400
0,92647996;1,35476100
0,92898396;1,33618400
0,93148796;1,33618400
0,93399196;1,33618400
0,93649596;1,33618400
0,93899996;1,33618400
0,94150396;1,33618400
0,94400796;1,33618400
0,94651196;1,33618400
0,94901596;1,33618400
0,95151996;1,33618400
0,95402396;1,33618400
0,95652796;1,33618400
0,95903196;1,35476100
0,96153596;1,35476100
0,96403996;1,33618400
0,96654396;1,33618400
0,96904796;1,33618400
0,97155196;1,33618400
0,97405596;1,35476100
0,97655996;1,35476100
0,97906396;1,33618400
0,98156796;1,33618400
0,98407196;1,33618400
0,98657596;1,33618400
0,98907996;1,33618400
0,99158396;1,33618400
0,99408796;1,33618400
0,99659196;1,33618400
0,99909596;1,33618400
1,00159996;1,33618400
1,00410396;1,31760600
1,00660796;1,33618400
1,00911196;1,33618400
1,01161596;1,33618400
1,01411996;1,33618400
1,01662396;1,35476100
1,01912796;1,33618400
1,02163196;1,33618400
1,02413596;1,35476100
1,02663996;1,33618400
1,02914396;1,35476100
1,03164796;1,33618400
1,03415196;1,33618400
1,03665596;1,33618400
1,03915996;1,35476100
1,04166396;1,33618400
1,04416796;1,33618400
1,04667196;1,33618400
1,04917596;1,33618400
1,05167996;1,33618400
1,05418396;1,33618400
1,05668796;1,33618400
1,05919196;1,35476100
1,06169596;1,35476100
1,06419996;1,35476100
1,06670396;1,33618400
1,06920795;1,33618400
1,07171195;1,33618400
1,07421595;1,35476100
1,07671995;1,35476100
1,07922395;1,35476100
1,08172795;1,35476100
1,08423195;1,35476100
1,08673595;1,33618400
1,08923995;1,33618400
1,09174395;1,35476100
1,09424795;1,33618400
1,09675195;1,35476100
1,09925595;1,35476100
1,10175995;1,33618400
1,10426395;1,33618400
1,10676795;1,35476100
1,10927195;1,35476100
1,11177595;1,35476100
1,11427995;1,35476100
1,11678395;1,35476100
1,11928795;1,35476100
1,12179195;1,35476100
1,12429595;1,35476100
1,12679995;1,35476100
1,12930395;1,35476100
1,13180795;1,35476100
1,13431195;1,35476100
1,13681595;1,35476100
1,13931995;1,35476100
1,14182395;1,35476100
1,14432795;1,33618400
1,14683195;1,35476100
1,14933595;1,33618400
1,15183995;1,35476100
1,15434395;1,35476100
1,15684795;1,35476100
1,15935195;1,35476100
1,16185595;1,35476100
1,16435995;1,33618400
1,16686395;1,35476100
1,16936795;1,35476100
1,17187195;1,35476100
1,17437595;1,35476100
1,17687995;1,35476100
1,17938395;1,35476100
1,18188795;1,33618400
1,18439195;1,35476100
1,18689595;1,33618400
1,18939995;1,35476100
1,19190395;1,35476100
1,19440795;1,31760600
1,19691195;1,33618400
1,19941595;1,35476100
1,20191995;1,35476100
1,20442395;1,35476100
1,20692795;1,33618400
1,20943195;1,35476100
1,21193595;1,33618400
1,21443995;1,33618400
1,21694395;1,35476100
1,21944795;1,35476100
1,22195195;1,33618400
1,22445595;1,35476100
1,22695995;1,35476100
1,22946395;1,33618400
1,23196795;1,33618400
1,23447195;1,33618400
1,23697595;1,35476100
1,23947995;1,35476100
1,24198395;1,33618400
1,24448795;1,35476100
1,24699195;1,33618400
1,24949595;1,33618400
1,25199995;1,35476100
1,25450395;1,35476100
1,25700795;1,35476100
1,25951195;1,33618400
1,26201595;1,33618400
1,26451995;1,33618400
1,26702395;1,33618400
1,26952795;1,33618400
1,27203195;1,35476100
1,27453595;1,35476100
1,27703995;1,33618400
1,27954395;1,33618400
1,28204795;1,33618400
1,28455195;1,33618400
1,28705595;1,33618400
1,28955995;1,33618400
1,29206395;1,33618400
1,29456795;1,33618400
1,29707195;1,31760600
1,29957595;1,33618400
1,30207995;1,33618400
1,30458395;1,33618400
1,30708794;1,33618400
1,30959194;1,33618400
1,31209594;1,33618400
1,31459994;1,33618400
1,31710394;1,33618400
1,31960794;1,33618400
1,32211194;1,33618400
1,32461594;1,33618400
1,32711994;1,33618400
1,32962394;1,33618400
1,33212794;1,33618400
1,33463194;1,33618400
1,33713594;1,33618400
1,33963994;1,33618400
1,34214394;1,33618400
1,34464794;1,33618400
1,34715194;1,33618400
1,34965594;1,33618400
1,35215994;1,33618400
1,35466394;1,33618400
1,35716794;1,33618400
1,35967194;1,33618400
1,36217594;1,33618400
1,36467994;1,33618400
1,36718394;1,33618400
1,36968794;1,33618400
1,37219194;1,33618400
1,37469594;1,33618400
1,37719994;1,33618400
1,37970394;1,33618400
1,38220794;1,33618400
1,38471194;1,33618400
1,38721594;1,33618400
1,38971994;1,31760600
1,39222394;1,33618400
1,39472794;1,33618400
1,39723194;1,33618400
1,39973594;1,33618400
1,40223994;1,33618400
1,40474394;1,33618400
1,40724794;1,33618400
1,40975194;1,33618400
1,41225594;1,33618400
1,41475994;1,35476100
1,41726394;1,33618400
1,41976794;1,33618400
1,42227194;1,33618400
1,42477594;1,33618400
1,42727994;1,33618400
1,42978394;1,33618400
1,43228794;1,33618400
1,43479194;1,33618400
1,43729594;1,33618400
1,43979994;1,33618400
1,44230394;1,33618400
1,44480794;1,31760600
1,44731194;1,33618400
1,44981594;1,33618400
1,45231994;1,33618400
1,45482394;1,33618400
1,45732794;1,33618400
1,45983194;1,33618400
1,46233594;1,33618400
1,46483994;1,33618400
1,46734394;1,33618400
1,46984794;1,33618400
1,47235194;1,33618400
1,47485594;1,33618400
1,47735994;1,33618400
1,47986394;1,33618400
1,48236794;1,33618400
1,48487194;1,33618400
1,48737594;1,33618400
1,48987994;1,33618400
1,49238394;1,33618400
1,49488794;1,33618400
1,49739194;1,33618400
1,49989594;1,33618400
1,50239994;1,33618400
1,50490394;1,33618400
1,50740794;1,33618400
1,50991194;1,33618400
1,51241594;1,33618400
1,51491994;1,33618400
1,51742394;1,33618400
1,51992794;1,33618400
1,52243194;1,33618400
1,52493594;1,33618400
1,52743994;1,33618400
1,52994394;1,33618400
1,53244794;1,33618400
1,53495194;1,35476100
1,53745594;1,31760600
1,53995994;1,33618400
1,54246394;1,33618400
1,54496793;1,33618400
1,54747193;1,33618400
1,54997593;1,33618400
1,55247993;1,33618400
1,55498393;1,33618400
1,55748793;1,33618400
1,55999193;1,33618400
1,56249593;1,33618400
1,56499993;1,33618400
1,56750393;1,33618400
1,57000793;1,33618400
1,57251193;1,33618400
1,57501593;1,35476100
1,57751993;1,33618400
1,58002393;1,33618400
1,58252793;1,33618400
1,58503193;1,33618400
1,58753593;1,33618400
1,59003993;1,33618400
1,59254393;1,33618400
1,59504793;1,33618400
1,59755193;1,33618400
1,60005593;1,33618400
1,60255993;1,33618400
1,60506393;1,33618400
1,60756793;1,33618400
1,61007193;1,33618400
1,61257593;1,33618400
1,61507993;1,33618400
1,61758393;1,33618400
1,62008793;1,33618400
1,62259193;1,33618400
1,62509593;1,33618400
1,62759993;1,35476100
1,63010393;1,33618400
1,63260793;1,33618400
1,63511193;1,33618400
1,63761593;1,33618400
1,64011993;1,33618400
1,64262393;1,33618400
1,64512793;1,33618400
1,64763193;1,33618400
1,65013593;1,33618400
1,65263993;1,33618400
1,65514393;1,33618400
1,65764793;1,33618400
1,66015193;1,33618400
1,66265593;1,33618400
1,66515993;1,33618400
1,66766393;1,33618400
1,67016793;1,33618400
1,67267193;1,33618400
1,67517593;1,33618400
1,67767993;1,33618400
1,68018393;1,35476100
1,68268793;1,33618400
1,68519193;1,33618400
1,68769593;1,33618400
1,69019993;1,33618400
1,69270393;1,33618400
1,69520793;1,33618400
1,69771193;1,33618400
1,70021593;1,33618400
1,70271993;1,33618400
1,70522393;1,33618400
1,70772793;1,33618400
1,71023193;1,33618400
1,71273593;1,33618400
1,71523993;1,33618400
1,71774393;1,33618400
1,72024793;1,33618400
1,72275193;1,33618400
1,72525593;1,33618400
1,72775993;1,33618400
1,73026393;1,35476100
1,73276793;1,33618400
1,73527193;1,33618400
1,73777593;1,33618400
1,74027993;1,33618400
1,74278393;1,33618400
1,74528793;1,33618400
1,74779193;1,33618400
1,75029593;1,33618400
1,75279993;1,33618400
1,75530393;1,33618400
1,75780793;1,33618400
1,76031193;1,35476100
1,76281593;1,33618400
1,76531993;1,33618400
1,76782393;1,33618400
1,77032793;1,33618400
1,77283193;1,33618400
1,77533593;1,33618400
1,77783993;1,33618400
1,78034393;1,33618400
1,78284792;1,33618400
1,78535192;1,35476100
1,78785592;1,33618400
1,79035992;1,33618400
1,79286392;1,33618400
1,79536792;1,33618400
1,79787192;1,33618400
1,80037592;1,33618400
1,80287992;1,33618400
1,80538392;1,33618400
1,80788792;1,33618400
1,81039192;1,33618400
1,81289592;1,33618400
1,81539992;1,33618400
1,81790392;1,33618400
1,82040792;1,33618400
1,82291192;1,35476100
1,82541592;1,33618400
1,82791992;1,33618400
1,83042392;1,33618400
1,83292792;1,33618400
1,83543192;1,33618400
1,83793592;1,33618400
1,84043992;1,33618400
1,84294392;1,33618400
1,84544792;1,33618400
1,84795192;1,33618400
1,85045592;1,33618400
1,85295992;1,33618400
1,85546392;1,33618400
1,85796792;1,35476100
1,86047192;1,33618400
1,86297592;1,33618400
1,86547992;1,33618400
1,86798392;1,33618400
1,87048792;1,33618400
1,87299192;1,33618400
1,87549592;1,33618400
1,87799992;1,33618400
1,88050392;1,33618400
1,88300792;1,33618400
1,88551192;1,33618400
1,88801592;1,33618400
1,89051992;1,33618400
1,89302392;1,31760600
1,89552792;1,33618400
1,89803192;1,33618400
1,90053592;1,33618400
1,90303992;1,33618400
1,90554392;1,33618400
1,90804792;1,33618400
1,91055192;1,33618400
1,91305592;1,33618400
1,91555992;1,33618400
1,91806392;1,33618400
1,92056792;1,33618400
1,92307192;1,33618400
1,92557592;1,33618400
1,92807992;1,33618400
1,93058392;1,33618400
1,93308792;1,33618400
1,93559192;1,35476100
1,93809592;1,33618400
1,94059992;1,33618400
1,94310392;1,33618400
1,94560792;1,35476100
1,94811192;1,33618400
1,95061592;1,33618400
1,95311992;1,33618400
1,95562392;1,33618400
1,95812792;1,33618400
1,96063192;1,33618400
1,96313592;1,33618400
1,96563992;1,35476100
1,96814392;1,33618400
1,97064792;1,33618400
1,97315192;1,33618400
1,97565592;1,33618400
1,97815992;1,33618400
1,98066392;1,33618400
1,98316792;1,33618400
1,98567192;1,33618400
1,98817592;1,33618400
1,99067992;1,33618400
1,99318392;1,33618400
1,99568792;1,33618400
1,99819192;1,33618400
2,00069592;1,33618400
2,00319992;1,33618400
2,00570392;1,33618400
2,00820792;1,33618400
2,01071192;1,33618400
2,01321592;1,33618400
2,01571992;1,35476100
2,01822392;1,35476100
2,02072791;1,33618400
2,02323191;1,31760600
2,02573591;1,33618400
2,02823991;1,33618400
2,03074391;1,35476100
2,03324791;1,33618400
2,03575191;1,33618400
2,03825591;1,33618400
2,04075991;1,33618400
2,04326391;1,33618400
2,04576791;1,33618400
2,04827191;1,33618400
2,05077591;1,35476100
2,05327991;1,33618400
2,05578391;1,35476100
2,05828791;1,35476100
2,06079191;1,35476100
2,06329591;1,35476100
2,06579991;1,35476100
2,06830391;1,35476100
2,07080791;1,35476100
2,07331191;1,35476100
2,07581591;1,35476100
2,07831991;1,33618400
2,08082391;1,35476100
2,08332791;1,33618400
2,08583191;1,35476100
2,08833591;1,35476100
2,09083991;1,33618400
2,09334391;1,35476100
2,09584791;1,35476100
2,09835191;1,35476100
2,10085591;1,35476100
2,10335991;1,33618400
2,10586391;1,33618400
2,10836791;1,35476100
2,11087191;1,35476100
2,11337591;1,35476100
2,11587991;1,35476100
2,11838391;1,35476100
2,12088791;1,35476100
2,12339191;1,35476100
2,12589591;1,35476100
2,12839991;1,35476100
2,13090391;1,35476100
2,13340791;1,35476100
2,13591191;1,35476100
2,13841591;1,35476100
2,14091991;1,35476100
2,14342391;1,35476100
2,14592791;1,33618400
2,14843191;1,35476100
2,15093591;1,35476100
2,15343991;1,33618400
2,15594391;1,33618400
2,15844791;1,35476100
2,16095191;1,35476100
2,16345591;1,35476100
2,16595991;1,35476100
2,16846391;1,35476100
2,17096791;1,33618400
2,17347191;1,35476100
2,17597591;1,33618400
2,17847991;1,35476100
2,18098391;1,35476100
2,18348791;1,33618400
2,18599191;1,33618400
2,18849591;1,33618400
2,19099991;1,33618400
2,19350391;1,33618400
2,19600791;1,33618400
2,19851191;1,33618400
2,20101591;1,33618400
2,20351991;1,33618400
2,20602391;1,33618400
2,20852791;1,33618400
2,21103191;1,33618400
2,21353591;1,33618400
2,21603991;1,35476100
2,21854391;1,33618400
2,22104791;1,33618400
2,22355191;1,33618400
2,22605591;1,33618400
2,22855991;1,33618400
2,23106391;1,33618400
2,23356791;1,33618400
2,23607191;1,33618400
2,23857591;1,33618400
2,24107991;1,33618400
2,24358391;1,33618400
2,24608791;1,33618400
2,24859191;1,31760600
2,25109591;1,33618400
2,25359991;1,33618400
2,25610390;1,33618400
2,25860790;1,33618400
2,26111190;1,35476100
2,26361590;1,35476100
2,26611990;1,33618400
2,26862390;1,31760600
2,27112790;1,33618400
2,27363190;1,33618400
2,27613590;1,33618400
2,27863990;1,33618400
2,28114390;1,33618400
2,28364790;1,33618400
2,28615190;1,31760600
2,28865590;1,33618400
2,29115990;1,33618400
2,29366390;1,33618400
2,29616790;1,33618400
2,29867190;1,33618400
2,30117590;1,33618400
2,30367990;1,33618400
2,30618390;1,33618400
2,30868790;1,33618400
2,31119190;1,33618400
2,31369590;1,33618400
2,31619990;1,33618400
2,31870390;1,33618400
2,32120790;1,33618400
2,32371190;1,33618400
2,32621590;1,33618400
2,32871990;1,33618400
2,33122390;1,33618400
2,33372790;1,33618400
2,33623190;1,33618400
2,33873590;1,33618400
2,34123990;1,31760600
2,34374390;1,33618400
2,34624790;1,33618400
2,34875190;1,33618400
2,35125590;1,33618400
2,35375990;1,33618400
2,35626390;1,35476100
2,35876790;1,33618400
2,36127190;1,33618400
2,36377590;1,33618400
2,36627990;1,33618400
2,36878390;1,33618400
2,37128790;1,33618400
2,37379190;1,33618400
2,37629590;1,33618400
2,37879990;1,31760600
2,38130390;1,33618400
2,38380790;1,33618400
2,38631190;1,33618400
2,38881590;1,33618400
2,39131990;1,33618400
2,39382390;1,33618400
2,39632790;1,33618400
2,39883190;1,33618400
2,40133590;1,33618400
2,40383990;1,33618400
2,40634390;1,33618400
2,40884790;1,33618400
2,41135190;1,33618400
2,41385590;1,33618400
2,41635990;1,33618400
2,41886390;1,33618400
2,42136790;1,33618400
2,42387190;1,33618400
2,42637590;1,33618400
2,42887990;1,33618400
2,43138390;1,33618400
2,43388790;1,31760600
2,43639190;1,33618400
2,43889590;1,33618400
2,44139990;1,35476100
2,44390390;1,33618400
2,44640790;1,33618400
2,44891190;1,35476100
2,45141590;1,33618400
2,45391990;1,33618400
2,45642390;1,33618400
2,45892790;1,33618400
2,46143190;1,33618400
2,46393590;1,33618400
2,46643990;1,33618400
2,46894390;1,33618400
2,47144790;1,33618400
2,47395190;1,33618400
2,47645590;1,33618400
2,47895990;1,33618400
2,48146390;1,33618400
2,48396790;1,33618400
2,48647190;1,33618400
2,48897590;1,33618400
2,49147990;1,33618400
2,49398389;1,33618400
2,49648789;1,33618400
2,49899189;1,33618400
2,50149589;1,33618400
2,50399989;1,33618400
2,50650389;1,33618400
2,50900789;1,33618400
2,51151189;1,31760600
2,51401589;1,33618400
2,51651989;1,33618400
2,51902389;1,33618400
2,52152789;1,33618400
2,52403189;1,35476100
2,52653589;1,31760600
2,52903989;1,33618400
2,53154389;1,33618400
2,53404789;1,33618400
2,53655189;1,33618400
2,53905589;1,33618400
2,54155989;1,33618400
2,54406389;1,33618400
2,54656789;1,33618400
2,54907189;1,33618400
2,55157589;1,33618400
2,55407989;1,33618400
2,55658389;1,33618400
2,55908789;1,33618400
2,56159189;1,33618400
2,56409589;1,33618400
2,56659989;1,33618400
2,56910389;1,33618400
2,57160789;1,33618400
2,57411189;1,33618400
2,57661589;1,33618400
2,57911989;1,33618400
2,58162389;1,33618400
2,58412789;1,33618400
2,58663189;1,33618400
2,58913589;1,33618400
2,59163989;1,33618400
2,59414389;1,33618400
2,59664789;1,33618400
2,59915189;1,33618400
2,60165589;1,35476100
2,60415989;1,31760600
2,60666389;1,33618400
2,60916789;1,33618400
2,61167189;1,33618400
2,61417589;1,33618400
2,61667989;1,35476100
2,61918389;1,35476100
2,62168789;1,33618400
2,62419189;1,33618400
2,62669589;1,33618400
2,62919989;1,33618400
2,63170389;1,33618400
2,63420789;1,33618400
2,63671189;1,33618400
2,63921589;1,33618400
2,64171989;1,31760600
2,64422389;1,33618400
2,64672789;1,33618400
2,64923189;1,33618400
2,65173589;1,33618400
2,65423989;1,33618400
2,65674389;1,33618400
2,65924789;1,35476100
2,66175189;1,33618400
2,66425589;1,33618400
2,66675989;1,33618400
2,66926389;1,33618400
2,67176789;1,33618400
2,67427189;1,33618400
2,67677589;1,33618400
2,67927989;1,33618400
2,68178389;1,33618400
2,68428789;1,33618400
2,68679189;1,35476100
2,68929589;1,33618400
2,69179989;1,33618400
2,69430389;1,33618400
2,69680789;1,31760600
2,69931189;1,33618400
2,70181589;1,33618400
2,70431989;1,33618400
2,70682389;1,33618400
2,70932789;1,35476100
2,71183189;1,33618400
2,71433589;1,33618400
2,71683989;1,33618400
2,71934389;1,33618400
2,72184789;1,33618400
2,72435189;1,33618400
2,72685589;1,33618400
2,72935989;1,33618400
2,73186388;1,33618400
2,73436788;1,33618400
2,73687188;1,33618400
2,73937588;1,33618400
2,74187988;1,33618400
2,74438388;1,33618400
2,74688788;1,33618400
2,74939188;1,33618400
2,75189588;1,33618400
2,75439988;1,33618400
2,75690388;1,33618400
2,75940788;1,35476100
2,76191188;1,33618400
2,76441588;1,33618400
2,76691988;1,33618400
2,76942388;1,33618400
2,77192788;1,33618400
2,77443188;1,35476100
2,77693588;1,33618400
2,77943988;1,33618400
2,78194388;1,33618400
2,78444788;1,33618400
2,78695188;1,33618400
2,78945588;1,31760600
2,79195988;1,33618400
2,79446388;1,33618400
2,79696788;1,33618400
2,79947188;1,35476100
2,80197588;1,35476100
2,80447988;1,33618400
2,80698388;1,33618400
2,80948788;1,33618400
2,81199188;1,35476100
2,81449588;1,33618400
2,81699988;1,33618400
2,81950388;1,33618400
2,82200788;1,33618400
2,82451188;1,33618400
2,82701588;1,33618400
2,82951988;1,33618400
2,83202388;1,33618400
2,83452788;1,33618400
2,83703188;1,33618400
2,83953588;1,33618400
2,84203988;1,33618400
2,84454388;1,33618400
2,84704788;1,33618400
2,84955188;1,33618400
2,85205588;1,33618400
2,85455988;1,33618400
2,85706388;1,33618400
2,85956788;1,33618400
2,86207188;1,33618400
2,86457588;1,33618400
2,86707988;1,33618400
2,86958388;1,33618400
2,87208788;1,33618400
2,87459188;1,33618400
2,87709588;1,33618400
2,87959988;1,35476100
2,88210388;1,31760600
2,88460788;1,33618400
2,88711188;1,33618400
2,88961588;1,33618400
2,89211988;1,33618400
2,89462388;1,33618400
2,89712788;1,33618400
2,89963188;1,33618400
2,90213588;1,35476100
2,90463988;1,33618400
2,90714388;1,33618400
2,90964788;1,35476100
2,91215188;1,33618400
