Zeit;Kanal A
(ms);(V)

0,32051199;0,87223180
0,32301599;0,89080950
0,32551999;0,87223180
0,32802399;0,87223180
0,33052799;0,87223180
0,33303199;0,87223180
0,33553599;0,89080950
0,33803999;0,87223180
0,34054399;0,87223180
0,34304799;0,85365400
0,34555199;0,87223180
0,34805599;0,87223180
0,35055999;0,87223180
0,35306399;0,87223180
0,35556799;0,87223180
0,35807198;0,87223180
0,36057598;0,87223180
0,36307998;0,87223180
0,36558398;0,87223180
0,36808798;0,87223180
0,37059198;0,87223180
0,37309598;0,87223180
0,37559998;0,87223180
0,37810398;0,87223180
0,38060798;0,87223180
0,38311198;0,87223180
0,38561598;0,87223180
0,38811998;0,87223180
0,39062398;0,87223180
0,39312798;0,87223180
0,39563198;0,87223180
0,39813598;0,87223180
0,40063998;0,87223180
0,40314398;0,87223180
0,40564798;0,87223180
0,40815198;0,87223180
0,41065598;0,87223180
0,41315998;0,87223180
0,41566398;0,87223180
0,41816798;0,87223180
0,42067198;0,87223180
0,42317598;0,87223180
0,42567998;0,85365400
0,42818398;0,87223180
0,43068798;0,87223180
0,43319198;0,87223180
0,43569598;0,87223180
0,43819998;0,87223180
0,44070398;0,87223180
0,44320798;0,87223180
0,44571198;0,87223180
0,44821598;0,87223180
0,45071998;0,87223180
0,45322398;0,87223180
0,45572798;0,87223180
0,45823198;0,87223180
0,46073598;0,87223180
0,46323998;0,87223180
0,46574398;0,87223180
0,46824798;0,87223180
0,47075198;0,87223180
0,47325598;0,87223180
0,47575998;0,89080950
0,47826398;0,87223180
0,48076798;0,87223180
0,48327198;0,87223180
0,48577598;0,87223180
0,48827998;0,87223180
0,49078398;0,87223180
0,49328798;0,87223180
0,49579198;0,87223180
0,49829598;0,87223180
0,50079998;0,87223180
0,50330398;0,87223180
0,50580798;0,87223180
0,50831198;0,87223180
0,51081598;0,87223180
0,51331998;0,89080950
0,51582398;0,87223180
0,51832798;0,87223180
0,52083198;0,87223180
0,52333598;0,87223180
0,52583998;0,87223180
0,52834398;0,89080950
0,53084798;0,87223180
0,53335198;0,87223180
0,53585598;0,87223180
0,53835998;0,87223180
0,54086398;0,87223180
0,54336798;0,87223180
0,54587198;0,87223180
0,54837598;0,87223180
0,55087998;0,87223180
0,55338398;0,87223180
0,55588798;0,87223180
0,55839198;0,87223180
0,56089598;0,87223180
0,56339998;0,87223180
0,56590398;0,87223180
0,56840798;0,87223180
0,57091198;0,87223180
0,57341598;0,87223180
0,57591998;0,87223180
0,57842398;0,87223180
0,58092798;0,89080950
0,58343198;0,85365400
0,58593598;0,87223180
0,58843998;0,87223180
0,59094398;0,87223180
0,59344798;0,87223180
0,59595197;0,89080950
0,59845597;0,89080950
0,60095997;0,87223180
0,60346397;0,87223180
0,60596797;0,89080950
0,60847197;0,87223180
0,61097597;0,87223180
0,61347997;0,87223180
0,61598397;0,87223180
0,61848797;0,87223180
0,62099197;0,85365400
0,62349597;0,87223180
0,62599997;0,87223180
0,62850397;0,87223180
0,63100797;0,87223180
0,63351197;0,87223180
0,63601597;0,87223180
0,63851997;0,87223180
0,64102397;0,87223180
0,64352797;0,87223180
0,64603197;0,87223180
0,64853597;0,87223180
0,65103997;0,87223180
0,65354397;0,87223180
0,65604797;0,87223180
0,65855197;0,87223180
0,66105597;0,87223180
0,66355997;0,87223180
0,66606397;0,87223180
0,66856797;0,87223180
0,67107197;0,87223180
0,67357597;0,89080950
0,67607997;0,87223180
0,67858397;0,87223180
0,68108797;0,87223180
0,68359197;0,87223180
0,68609597;0,87223180
0,68859997;0,85365400
0,69110397;0,89080950
0,69360797;0,87223180
0,69611197;0,89080950
0,69861597;0,87223180
0,70111997;0,87223180
0,70362397;0,87223180
0,70612797;0,87223180
0,70863197;0,87223180
0,71113597;0,87223180
0,71363997;0,85365400
0,71614397;0,87223180
0,71864797;0,87223180
0,72115197;0,87223180
0,72365597;0,87223180
0,72615997;0,87223180
0,72866397;0,87223180
0,73116797;0,87223180
0,73367197;0,87223180
0,73617597;0,87223180
0,73867997;0,87223180
0,74118397;0,87223180
0,74368797;0,87223180
0,74619197;0,87223180
0,74869597;0,87223180
0,75119997;0,87223180
0,75370397;0,87223180
0,75620797;0,87223180
0,75871197;0,87223180
0,76121597;0,87223180
0,76371997;0,87223180
0,76622397;0,87223180
0,76872797;0,87223180
0,77123197;0,87223180
0,77373597;0,87223180
0,77623997;0,89080950
0,77874397;0,87223180
0,78124797;0,87223180
0,78375197;0,87223180
0,78625597;0,87223180
0,78875997;0,87223180
0,79126397;0,89080950
0,79376797;0,87223180
0,79627197;0,87223180
0,79877597;0,87223180
0,80127997;0,87223180
0,80378397;0,87223180
0,80628797;0,89080950
0,80879197;0,87223180
0,81129597;0,87223180
0,81379997;0,87223180
0,81630397;0,89080950
0,81880797;0,87223180
0,82131197;0,87223180
0,82381597;0,87223180
0,82631997;0,87223180
0,82882397;0,87223180
0,83132796;0,87223180
0,83383196;0,87223180
0,83633596;0,87223180
0,83883996;0,89080950
0,84134396;0,87223180
0,84384796;0,87223180
0,84635196;0,87223180
0,84885596;0,87223180
0,85135996;0,89080950
0,85386396;0,87223180
0,85636796;0,89080950
0,85887196;0,89080950
0,86137596;0,87223180
0,86387996;0,87223180
0,86638396;0,87223180
0,86888796;0,89080950
0,87139196;0,89080950
0,87389596;0,87223180
0,87639996;0,89080950
0,87890396;0,87223180
0,88140796;0,87223180
0,88391196;0,87223180
0,88641596;0,87223180
0,88891996;0,89080950
0,89142396;0,89080950
0,89392796;0,89080950
0,89643196;0,87223180
0,89893596;0,87223180
0,90143996;0,87223180
0,90394396;0,87223180
0,90644796;0,87223180
0,90895196;0,85365400
0,91145596;0,89080950
0,91395996;0,87223180
0,91646396;0,89080950
0,91896796;0,87223180
0,92147196;0,87223180
0,92397596;0,87223180
0,92647996;0,92790350
0,92898396;0,89080950
0,93148796;0,89080950
0,93399196;0,87223180
0,93649596;0,87223180
0,93899996;0,87223180
0,94150396;0,87223180
0,94400796;0,83507630
0,94651196;0,87223180
0,94901596;0,89080950
0,95151996;0,89080950
0,95402396;0,89080950
0,95652796;0,87223180
0,95903196;0,87223180
0,96153596;0,89080950
0,96403996;0,89080950
0,96654396;0,85365400
0,96904796;0,87223180
0,97155196;0,87223180
0,97405596;0,87223180
0,97655996;0,87223180
0,97906396;0,87223180
0,98156796;0,89080950
0,98407196;0,87223180
0,98657596;0,87223180
0,98907996;0,87223180
0,99158396;0,87223180
0,99408796;0,89080950
0,99659196;0,89080950
0,99909596;0,87223180
1,00159996;0,87223180
1,00410396;0,87223180
1,00660796;0,87223180
1,00911196;0,87223180
1,01161596;0,87223180
1,01411996;0,87223180
1,01662396;0,87223180
1,01912796;0,87223180
1,02163196;0,87223180
1,02413596;0,87223180
1,02663996;0,87223180
1,02914396;0,89080950
1,03164796;0,85365400
1,03415196;0,87223180
1,03665596;0,87223180
1,03915996;0,87223180
1,04166396;0,87223180
1,04416796;0,87223180
1,04667196;0,89080950
1,04917596;0,89080950
1,05167996;0,89080950
1,05418396;0,87223180
1,05668796;0,87223180
1,05919196;0,87223180
1,06169596;0,89080950
1,06419996;0,89080950
1,06670396;0,87223180
1,06920795;0,87223180
1,07171195;0,87223180
1,07421595;0,89080950
1,07671995;0,87223180
1,07922395;0,87223180
1,08172795;0,87223180
1,08423195;0,89080950
1,08673595;0,89080950
1,08923995;0,87223180
1,09174395;0,87223180
1,09424795;0,89080950
1,09675195;0,92790350
1,09925595;0,89080950
1,10175995;0,87223180
1,10426395;0,87223180
1,10676795;0,87223180
1,10927195;0,89080950
1,11177595;0,89080950
1,11427995;0,89080950
1,11678395;0,87223180
1,11928795;0,89080950
1,12179195;0,87223180
1,12429595;0,89080950
1,12679995;0,89080950
1,12930395;0,89080950
1,13180795;0,89080950
1,13431195;0,89080950
1,13681595;0,87223180
1,13931995;0,87223180
1,14182395;0,89080950
1,14432795;0,89080950
1,14683195;0,90932580
1,14933595;0,89080950
1,15183995;0,89080950
1,15434395;0,89080950
1,15684795;0,89080950
1,15935195;0,89080950
1,16185595;0,89080950
1,16435995;0,89080950
1,16686395;0,89080950
1,16936795;0,89080950
1,17187195;0,89080950
1,17437595;0,89080950
1,17687995;0,87223180
1,17938395;0,89080950
1,18188795;0,89080950
1,18439195;0,89080950
1,18689595;0,89080950
1,18939995;0,87223180
1,19190395;0,89080950
1,19440795;0,89080950
1,19691195;0,89080950
1,19941595;0,89080950
1,20191995;0,87223180
1,20442395;0,89080950
1,20692795;0,89080950
1,20943195;0,89080950
1,21193595;0,89080950
1,21443995;0,89080950
1,21694395;0,87223180
1,21944795;0,89080950
1,22195195;0,87223180
1,22445595;0,89080950
1,22695995;0,89080950
1,22946395;0,87223180
1,23196795;0,87223180
1,23447195;0,89080950
1,23697595;0,89080950
1,23947995;0,89080950
1,24198395;0,89080950
1,24448795;0,90932580
1,24699195;0,89080950
1,24949595;0,89080950
1,25199995;0,87223180
1,25450395;0,87223180
1,25700795;0,87223180
1,25951195;0,89080950
1,26201595;0,89080950
1,26451995;0,87223180
1,26702395;0,87223180
1,26952795;0,87223180
1,27203195;0,89080950
1,27453595;0,87223180
1,27703995;0,89080950
1,27954395;0,87223180
1,28204795;0,87223180
1,28455195;0,87223180
1,28705595;0,87223180
1,28955995;0,87223180
1,29206395;0,89080950
1,29456795;0,87223180
1,29707195;0,89080950
1,29957595;0,87223180
1,30207995;0,87223180
1,30458395;0,87223180
1,30708794;0,89080950
1,30959194;0,89080950
1,31209594;0,87223180
1,31459994;0,87223180
1,31710394;0,89080950
1,31960794;0,87223180
1,32211194;0,87223180
1,32461594;0,87223180
1,32711994;0,87223180
1,32962394;0,87223180
1,33212794;0,85365400
1,33463194;0,87223180
1,33713594;0,87223180
1,33963994;0,87223180
1,34214394;0,87223180
1,34464794;0,87223180
1,34715194;0,87223180
1,34965594;0,87223180
1,35215994;0,87223180
1,35466394;0,87223180
1,35716794;0,87223180
1,35967194;0,87223180
1,36217594;0,87223180
1,36467994;0,87223180
1,36718394;0,87223180
1,36968794;0,87223180
1,37219194;0,87223180
1,37469594;0,89080950
1,37719994;0,87223180
1,37970394;0,87223180
1,38220794;0,87223180
1,38471194;0,87223180
1,38721594;0,85365400
1,38971994;0,87223180
1,39222394;0,87223180
1,39472794;0,87223180
1,39723194;0,87223180
1,39973594;0,87223180
1,40223994;0,87223180
1,40474394;0,87223180
1,40724794;0,87223180
1,40975194;0,87223180
1,41225594;0,87223180
1,41475994;0,87223180
1,41726394;0,87223180
1,41976794;0,87223180
1,42227194;0,87223180
1,42477594;0,87223180
1,42727994;0,87223180
1,42978394;0,87223180
1,43228794;0,87223180
1,43479194;0,87223180
1,43729594;0,87223180
1,43979994;0,87223180
1,44230394;0,87223180
1,44480794;0,87223180
1,44731194;0,87223180
1,44981594;0,87223180
1,45231994;0,87223180
1,45482394;0,87223180
1,45732794;0,87223180
1,45983194;0,87223180
1,46233594;0,87223180
1,46483994;0,87223180
1,46734394;0,87223180
1,46984794;0,87223180
1,47235194;0,87223180
1,47485594;0,87223180
1,47735994;0,87223180
1,47986394;0,85365400
1,48236794;0,87223180
1,48487194;0,87223180
1,48737594;0,87223180
1,48987994;0,87223180
1,49238394;0,87223180
1,49488794;0,87223180
1,49739194;0,87223180
1,49989594;0,87223180
1,50239994;0,89080950
1,50490394;0,87223180
1,50740794;0,87223180
1,50991194;0,87223180
1,51241594;0,87223180
1,51491994;0,87223180
1,51742394;0,87223180
1,51992794;0,87223180
1,52243194;0,87223180
1,52493594;0,87223180
1,52743994;0,87223180
1,52994394;0,87223180
1,53244794;0,87223180
1,53495194;0,87223180
1,53745594;0,87223180
1,53995994;0,87223180
1,54246394;0,87223180
1,54496793;0,87223180
1,54747193;0,87223180
1,54997593;0,87223180
1,55247993;0,87223180
1,55498393;0,87223180
1,55748793;0,87223180
1,55999193;0,87223180
1,56249593;0,87223180
1,56499993;0,87223180
1,56750393;0,87223180
1,57000793;0,89080950
1,57251193;0,85365400
1,57501593;0,87223180
1,57751993;0,87223180
1,58002393;0,87223180
1,58252793;0,87223180
1,58503193;0,87223180
1,58753593;0,87223180
1,59003993;0,87223180
1,59254393;0,87223180
1,59504793;0,87223180
1,59755193;0,87223180
1,60005593;0,87223180
1,60255993;0,87223180
1,60506393;0,87223180
1,60756793;0,87223180
1,61007193;0,87223180
1,61257593;0,87223180
1,61507993;0,87223180
1,61758393;0,87223180
1,62008793;0,87223180
1,62259193;0,87223180
1,62509593;0,87223180
1,62759993;0,87223180
1,63010393;0,87223180
1,63260793;0,87223180
1,63511193;0,87223180
1,63761593;0,87223180
1,64011993;0,87223180
1,64262393;0,87223180
1,64512793;0,87223180
1,64763193;0,87223180
1,65013593;0,87223180
1,65263993;0,87223180
1,65514393;0,87223180
1,65764793;0,87223180
1,66015193;0,87223180
1,66265593;0,89080950
1,66515993;0,87223180
1,66766393;0,87223180
1,67016793;0,87223180
1,67267193;0,87223180
1,67517593;0,87223180
1,67767993;0,87223180
1,68018393;0,87223180
1,68268793;0,87223180
1,68519193;0,87223180
1,68769593;0,85365400
1,69019993;0,87223180
1,69270393;0,87223180
1,69520793;0,87223180
1,69771193;0,87223180
1,70021593;0,87223180
1,70271993;0,87223180
1,70522393;0,87223180
1,70772793;0,87223180
1,71023193;0,87223180
1,71273593;0,87223180
1,71523993;0,87223180
1,71774393;0,87223180
1,72024793;0,87223180
1,72275193;0,87223180
1,72525593;0,87223180
1,72775993;0,87223180
1,73026393;0,87223180
1,73276793;0,87223180
1,73527193;0,87223180
1,73777593;0,87223180
1,74027993;0,87223180
1,74278393;0,87223180
1,74528793;0,87223180
1,74779193;0,87223180
1,75029593;0,87223180
1,75279993;0,87223180
1,75530393;0,87223180
1,75780793;0,85365400
1,76031193;0,87223180
1,76281593;0,87223180
1,76531993;0,89080950
1,76782393;0,87223180
1,77032793;0,87223180
1,77283193;0,87223180
1,77533593;0,87223180
1,77783993;0,87223180
1,78034393;0,89080950
1,78284792;0,87223180
1,78535192;0,87223180
1,78785592;0,87223180
1,79035992;0,87223180
1,79286392;0,87223180
1,79536792;0,87223180
1,79787192;0,87223180
1,80037592;0,87223180
1,80287992;0,87223180
1,80538392;0,87223180
1,80788792;0,89080950
1,81039192;0,87223180
1,81289592;0,87223180
1,81539992;0,87223180
1,81790392;0,87223180
1,82040792;0,89080950
1,82291192;0,89080950
1,82541592;0,87223180
1,82791992;0,89080950
1,83042392;0,87223180
1,83292792;0,87223180
1,83543192;0,87223180
1,83793592;0,87223180
1,84043992;0,89080950
1,84294392;0,87223180
1,84544792;0,87223180
1,84795192;0,87223180
1,85045592;0,85365400
1,85295992;0,87223180
1,85546392;0,87223180
1,85796792;0,89080950
1,86047192;0,87223180
1,86297592;0,87223180
1,86547992;0,89080950
1,86798392;0,87223180
1,87048792;0,87223180
1,87299192;0,87223180
1,87549592;0,87223180
1,87799992;0,87223180
1,88050392;0,87223180
1,88300792;0,87223180
1,88551192;0,89080950
1,88801592;0,87223180
1,89051992;0,87223180
1,89302392;0,87223180
1,89552792;0,87223180
1,89803192;0,87223180
1,90053592;0,87223180
1,90303992;0,87223180
1,90554392;0,89080950
1,90804792;0,87223180
1,91055192;0,87223180
1,91305592;0,87223180
1,91555992;0,87223180
1,91806392;0,87223180
1,92056792;0,87223180
1,92307192;0,87223180
1,92557592;0,89080950
1,92807992;0,85365400
1,93058392;0,87223180
1,93308792;0,87223180
1,93559192;0,87223180
1,93809592;0,87223180
1,94059992;0,89080950
1,94310392;0,87223180
1,94560792;0,87223180
1,94811192;0,87223180
1,95061592;0,87223180
1,95311992;0,87223180
1,95562392;0,87223180
1,95812792;0,87223180
1,96063192;0,87223180
1,96313592;0,87223180
1,96563992;0,87223180
1,96814392;0,87223180
1,97064792;0,87223180
1,97315192;0,87223180
1,97565592;0,87223180
1,97815992;0,87223180
1,98066392;0,87223180
1,98316792;0,87223180
1,98567192;0,87223180
1,98817592;0,87223180
1,99067992;0,87223180
1,99318392;0,87223180
1,99568792;0,87223180
1,99819192;0,87223180
2,00069592;0,87223180
2,00319992;0,87223180
2,00570392;0,87223180
2,00820792;0,87223180
2,01071192;0,87223180
2,01321592;0,87223180
2,01571992;0,87223180
2,01822392;0,87223180
2,02072791;0,87223180
2,02323191;0,87223180
2,02573591;0,87223180
2,02823991;0,87223180
2,03074391;0,87223180
2,03324791;0,87223180
2,03575191;0,87223180
2,03825591;0,87223180
2,04075991;0,89080950
2,04326391;0,87223180
2,04576791;0,87223180
2,04827191;0,87223180
2,05077591;0,89080950
2,05327991;0,87223180
2,05578391;0,87223180
2,05828791;0,85365400
2,06079191;0,87223180
2,06329591;0,89080950
2,06579991;0,87223180
2,06830391;0,87223180
2,07080791;0,87223180
2,07331191;0,89080950
2,07581591;0,87223180
2,07831991;0,87223180
2,08082391;0,87223180
2,08332791;0,87223180
2,08583191;0,87223180
2,08833591;0,87223180
2,09083991;0,87223180
2,09334391;0,87223180
2,09584791;0,87223180
2,09835191;0,89080950
2,10085591;0,89080950
2,10335991;0,89080950
2,10586391;0,89080950
2,10836791;0,89080950
2,11087191;0,89080950
2,11337591;0,87223180
2,11587991;0,89080950
2,11838391;0,87223180
2,12088791;0,89080950
2,12339191;0,89080950
2,12589591;0,89080950
2,12839991;0,89080950
2,13090391;0,89080950
2,13340791;0,89080950
2,13591191;0,90932580
2,13841591;0,89080950
2,14091991;0,89080950
2,14342391;0,89080950
2,14592791;0,89080950
2,14843191;0,89080950
2,15093591;0,89080950
2,15343991;0,89080950
2,15594391;0,89080950
2,15844791;0,89080950
2,16095191;0,89080950
2,16345591;0,89080950
2,16595991;0,89080950
2,16846391;0,89080950
2,17096791;0,89080950
2,17347191;0,89080950
2,17597591;0,89080950
2,17847991;0,89080950
2,18098391;0,89080950
2,18348791;0,89080950
2,18599191;0,89080950
2,18849591;0,89080950
2,19099991;0,87223180
2,19350391;0,89080950
2,19600791;0,89080950
2,19851191;0,89080950
2,20101591;0,89080950
2,20351991;0,89080950
2,20602391;0,87223180
2,20852791;0,89080950
2,21103191;0,87223180
2,21353591;0,89080950
2,21603991;0,89080950
2,21854391;0,87223180
2,22104791;0,89080950
2,22355191;0,89080950
2,22605591;0,87223180
2,22855991;0,87223180
2,23106391;0,87223180
2,23356791;0,89080950
2,23607191;0,87223180
2,23857591;0,87223180
2,24107991;0,89080950
2,24358391;0,87223180
2,24608791;0,87223180
2,24859191;0,89080950
2,25109591;0,87223180
2,25359991;0,87223180
2,25610390;0,87223180
2,25860790;0,87223180
2,26111190;0,87223180
2,26361590;0,87223180
2,26611990;0,87223180
2,26862390;0,87223180
2,27112790;0,87223180
2,27363190;0,87223180
2,27613590;0,87223180
2,27863990;0,87223180
2,28114390;0,89080950
2,28364790;0,85365400
2,28615190;0,87223180
2,28865590;0,87223180
2,29115990;0,87223180
2,29366390;0,87223180
2,29616790;0,89080950
2,29867190;0,89080950
2,30117590;0,87223180
2,30367990;0,87223180
2,30618390;0,87223180
2,30868790;0,87223180
2,31119190;0,87223180
2,31369590;0,87223180
2,31619990;0,87223180
2,31870390;0,87223180
2,32120790;0,85365400
2,32371190;0,87223180
2,32621590;0,87223180
2,32871990;0,87223180
2,33122390;0,87223180
2,33372790;0,87223180
2,33623190;0,87223180
2,33873590;0,87223180
2,34123990;0,87223180
2,34374390;0,87223180
2,34624790;0,87223180
2,34875190;0,87223180
2,35125590;0,87223180
2,35375990;0,87223180
2,35626390;0,87223180
2,35876790;0,87223180
2,36127190;0,87223180
2,36377590;0,87223180
2,36627990;0,87223180
2,36878390;0,87223180
2,37128790;0,87223180
2,37379190;0,87223180
2,37629590;0,85365400
2,37879990;0,87223180
2,38130390;0,87223180
2,38380790;0,87223180
2,38631190;0,87223180
2,38881590;0,87223180
2,39131990;0,87223180
2,39382390;0,87223180
2,39632790;0,87223180
2,39883190;0,87223180
2,40133590;0,87223180
2,40383990;0,87223180
2,40634390;0,87223180
2,40884790;0,87223180
2,41135190;0,87223180
2,41385590;0,87223180
2,41635990;0,87223180
2,41886390;0,87223180
2,42136790;0,87223180
2,42387190;0,87223180
2,42637590;0,87223180
2,42887990;0,87223180
2,43138390;0,87223180
2,43388790;0,87223180
2,43639190;0,87223180
2,43889590;0,87223180
2,44139990;0,87223180
2,44390390;0,87223180
2,44640790;0,87223180
2,44891190;0,87223180
2,45141590;0,87223180
2,45391990;0,89080950
2,45642390;0,87223180
2,45892790;0,87223180
2,46143190;0,87223180
2,46393590;0,87223180
2,46643990;0,87223180
2,46894390;0,85365400
2,47144790;0,87223180
2,47395190;0,87223180
2,47645590;0,89080950
2,47895990;0,87223180
2,48146390;0,89080950
2,48396790;0,87223180
2,48647190;0,87223180
2,48897590;0,87223180
2,49147990;0,89080950
2,49398389;0,87223180
2,49648789;0,87223180
2,49899189;0,87223180
2,50149589;0,87223180
2,50399989;0,87223180
2,50650389;0,87223180
2,50900789;0,87223180
2,51151189;0,87223180
2,51401589;0,87223180
2,51651989;0,87223180
2,51902389;0,87223180
2,52152789;0,87223180
2,52403189;0,87223180
2,52653589;0,87223180
2,52903989;0,87223180
2,53154389;0,87223180
2,53404789;0,87223180
2,53655189;0,87223180
2,53905589;0,87223180
2,54155989;0,87223180
2,54406389;0,87223180
2,54656789;0,87223180
2,54907189;0,87223180
2,55157589;0,89080950
2,55407989;0,87223180
2,55658389;0,87223180
2,55908789;0,89080950
2,56159189;0,85365400
2,56409589;0,87223180
2,56659989;0,87223180
2,56910389;0,89080950
2,57160789;0,87223180
2,57411189;0,87223180
2,57661589;0,87223180
2,57911989;0,87223180
2,58162389;0,87223180
2,58412789;0,87223180
2,58663189;0,87223180
2,58913589;0,87223180
2,59163989;0,87223180
2,59414389;0,87223180
2,59664789;0,87223180
2,59915189;0,87223180
2,60165589;0,87223180
2,60415989;0,87223180
2,60666389;0,87223180
2,60916789;0,87223180
2,61167189;0,87223180
2,61417589;0,87223180
2,61667989;0,87223180
2,61918389;0,87223180
2,62168789;0,87223180
2,62419189;0,87223180
2,62669589;0,87223180
2,62919989;0,87223180
2,63170389;0,87223180
2,63420789;0,87223180
2,63671189;0,87223180
2,63921589;0,85365400
2,64171989;0,87223180
2,64422389;0,87223180
2,64672789;0,87223180
2,64923189;0,87223180
2,65173589;0,89080950
2,65423989;0,89080950
2,65674389;0,87223180
2,65924789;0,87223180
2,66175189;0,87223180
2,66425589;0,87223180
2,66675989;0,87223180
2,66926389;0,87223180
2,67176789;0,87223180
2,67427189;0,87223180
2,67677589;0,85365400
2,67927989;0,87223180
2,68178389;0,87223180
2,68428789;0,87223180
2,68679189;0,87223180
2,68929589;0,87223180
2,69179989;0,87223180
2,69430389;0,87223180
2,69680789;0,87223180
2,69931189;0,87223180
2,70181589;0,87223180
2,70431989;0,87223180
2,70682389;0,87223180
2,70932789;0,87223180
2,71183189;0,87223180
2,71433589;0,87223180
2,71683989;0,87223180
2,71934389;0,87223180
2,72184789;0,87223180
2,72435189;0,87223180
2,72685589;0,87223180
2,72935989;0,87223180
2,73186388;0,87223180
2,73436788;0,87223180
2,73687188;0,87223180
2,73937588;0,87223180
2,74187988;0,87223180
2,74438388;0,89080950
2,74688788;0,87223180
2,74939188;0,87223180
2,75189588;0,87223180
2,75439988;0,89080950
2,75690388;0,87223180
2,75940788;0,87223180
2,76191188;0,87223180
2,76441588;0,87223180
2,76691988;0,87223180
2,76942388;0,87223180
2,77192788;0,87223180
2,77443188;0,87223180
2,77693588;0,87223180
2,77943988;0,87223180
2,78194388;0,87223180
2,78444788;0,87223180
2,78695188;0,87223180
2,78945588;0,87223180
2,79195988;0,87223180
2,79446388;0,89080950
2,79696788;0,87223180
2,79947188;0,87223180
2,80197588;0,87223180
2,80447988;0,87223180
2,80698388;0,87223180
2,80948788;0,89080950
2,81199188;0,89080950
2,81449588;0,89080950
2,81699988;0,87223180
2,81950388;0,87223180
2,82200788;0,89080950
2,82451188;0,85365400
2,82701588;0,87223180
2,82951988;0,87223180
2,83202388;0,87223180
2,83452788;0,87223180
2,83703188;0,89080950
2,83953588;0,87223180
2,84203988;0,87223180
2,84454388;0,87223180
2,84704788;0,89080950
2,84955188;0,87223180
2,85205588;0,87223180
2,85455988;0,87223180
2,85706388;0,89080950
2,85956788;0,87223180
2,86207188;0,87223180
2,86457588;0,87223180
2,86707988;0,87223180
2,86958388;0,87223180
2,87208788;0,87223180
2,87459188;0,87223180
2,87709588;0,87223180
2,87959988;0,87223180
2,88210388;0,87223180
2,88460788;0,87223180
2,88711188;0,87223180
2,88961588;0,87223180
2,89211988;0,87223180
2,89462388;0,87223180
2,89712788;0,87223180
2,89963188;0,87223180
2,90213588;0,87223180
2,90463988;0,87223180
2,90714388;0,87223180
2,90964788;0,87223180
